,코드,위도,경도,수
2231,4311431037,36.760873,127.549074,1
2232,4311431038,36.765918,127.543992,2
2233,4311431039,36.758763,127.53285,36
2234,4311431040,36.752631,127.518478,7003
2235,4311431043,36.742531,127.513087,10
2236,4311431044,36.743628,127.497181,9
2237,4311431045,36.745287,127.501756,12
2238,4313010600,36.963247,127.938553,22
2239,4313010700,36.954277,127.932452,5
2240,4313011000,36.933673,127.909825,1
2241,4313011200,36.952292,127.883341,3
2242,4313011300,36.963646,127.882415,2
2243,4313011400,36.960702,127.899195,4
2244,4313012000,37.013775,127.954997,6
2245,4313012200,36.973464,127.958002,20
2246,4313012500,36.963953,127.931858,59
2247,4313012700,36.969475,127.923584,27
2248,4313012800,36.991464,127.92291,500
2249,4313025022,36.97104,127.773876,62
2250,4313025023,36.963803,127.762303,1
2251,4313025024,36.953113,127.782343,6
2252,4313025025,36.977412,127.784217,22
2253,4313025026,36.993904,127.803575,709
2254,4313025027,37.007522,127.796086,101
2255,4313025028,36.993995,127.786924,1
2256,4313025030,37.015914,127.76834,9
2257,4313025031,37.001596,127.756862,341
2258,4313031021,36.906548,127.960685,19287
2259,4313031022,36.939335,128.017846,5
2260,4313031023,36.941707,127.993443,440
2261,4313031025,36.911384,128.062662,2105
2262,4313031027,36.882608,128.038884,1
2263,4313031029,36.895352,127.987332,2
2264,4313031030,36.909564,127.979861,15
2265,4313031032,36.889964,127.949353,22
2266,4313032521,36.847875,127.988379,12
2267,4313032523,36.821949,128.004863,1
2268,4313032524,36.838381,128.036123,4
2269,4313032526,36.865108,128.020109,29
2270,4313032527,36.883392,127.993634,72501
2271,4313032528,36.880576,127.971666,1
2272,4313033522,36.959663,127.818603,100
2273,4313033524,36.961513,127.863483,0
2274,4313033525,36.943614,127.863345,17
2275,4313033530,36.982514,127.843931,7
2276,4313035021,36.993377,127.734213,6
2277,4313035022,37.020038,127.729447,828
2278,4313035023,37.007507,127.738047,30
2279,4313035024,37.012385,127.711231,50
2280,4313035025,37.012267,127.6834,15803
2281,4313035030,36.994813,127.710377,15
2282,4313035031,36.999135,127.717958,2
2283,4313035032,36.98233,127.745613,2
2284,4313035034,36.985804,127.758973,17
2285,4313036021,37.052037,127.758615,178
2286,4313036022,37.043734,127.691049,3
2287,4313036026,37.044249,127.747406,1505
2288,4313036027,37.03888,127.777437,3
2289,4313037021,37.111772,127.75223,46
2290,4313037022,37.137279,127.772811,3
2291,4313037024,37.194757,127.742764,1
2292,4313037025,37.172438,127.731631,1
2293,4313037027,37.146553,127.741924,1
2294,4313037028,37.101884,127.716744,42400
2295,4313037029,37.110863,127.737036,28
2296,4313037030,37.0994,127.755125,33
2297,4313038527,37.005427,127.865098,47
2298,4313039021,37.048095,127.900271,19
2299,4313039022,37.056913,127.905868,6
2300,4313039023,36.99997,127.898351,6
2301,4313039026,37.022961,127.904784,4
2302,4313039027,37.017068,127.875609,32
2303,4313039028,37.005304,127.885456,15
2304,4313040021,37.030553,127.97441,12
2305,4313040022,36.98539,128.019805,31
2306,4313040023,37.010852,128.05803,185
2307,4313040024,37.031605,128.04906,1
2308,4313040027,37.043826,127.942612,17587
2309,4313041021,37.092744,127.965085,73
2310,4313041022,37.071241,127.950396,15003
2311,4313041023,37.06862,128.03671,1
2312,4313042022,37.072886,127.913428,26
2313,4313042026,37.095368,127.939798,31
2314,4313042027,37.104442,127.928635,1
2315,4313042029,37.136745,127.911181,3
2316,4313043022,37.109682,127.827132,12
2317,4313043023,37.137395,127.806031,290
2318,4313043024,37.150026,127.86178,10000
2319,4315010300,37.132714,128.218991,3
2320,4315011500,37.163719,128.229925,124
2321,4315011700,37.140237,128.24568,9
2322,4315011800,37.130376,128.254156,16036
2323,4315011900,37.116814,128.242396,13
2324,4315012000,37.130976,128.225961,3
2325,4315012100,37.11875,128.212339,19
2326,4315012200,37.110049,128.19829,94
2327,4315012300,37.100174,128.194681,70
2328,4315012500,37.129344,128.187279,2
2329,4315012700,37.116442,128.291562,1
2330,4315012800,37.097845,128.250262,7
2331,4315025021,37.133373,128.122922,12
2332,4315025022,37.129579,128.139586,5
2333,4315025023,37.163111,128.165914,62
2334,4315025024,37.15946,128.139291,3
2335,4315025025,37.148733,128.128454,8
2336,4315025030,37.14694,128.115342,9
2337,4315025031,37.127448,128.108606,105
2338,4315025032,37.132156,128.079098,6
2339,4315025034,37.11302,128.075901,4
2340,4315031021,37.066125,128.166918,55
2341,4315031023,37.052088,128.160678,16
2342,4315031024,37.057527,128.187998,2
2343,4315031025,37.056385,128.201655,1
2344,4315031027,37.073042,128.148309,4
2345,4315031028,37.065623,128.159021,1
2346,4315031030,37.079568,128.179332,166
2347,4315031031,37.073488,128.176988,1
2348,4315031032,37.078072,128.203635,8
2349,4315031033,37.070959,128.225765,7
2350,4315032022,37.009225,128.153492,18
2351,4315032025,37.03288,128.132767,3
2352,4315032028,37.043968,128.098014,25
2353,4315033021,36.933524,128.18547,3
2354,4315033023,36.918667,128.198646,11
2355,4315033026,36.900065,128.236435,2
2356,4315033031,36.948864,128.193436,2
2357,4315033034,36.960064,128.168843,11
2358,4315034021,36.904439,128.158526,5
2359,4315034023,36.924588,128.140129,19
2360,4315034026,36.876259,128.223674,1
2361,4315035021,36.949278,128.065255,1
2362,4315035030,36.880273,128.079537,1
2363,4315036021,37.142463,128.025234,4
2364,4315036022,37.217135,128.002306,3
2365,4315036024,37.173282,127.972397,2
2366,4315036025,37.164718,127.995266,2
2367,4315036026,37.159424,128.015492,102
2368,4315036027,37.132311,128.035794,2
2369,4315036028,37.107431,128.047554,4
2370,4315036029,37.127316,128.00593,1
2371,4315038021,37.174841,128.260418,32
2372,4315038022,37.209971,128.319148,2
2373,4315038024,37.191193,128.277198,3
2374,4315038025,37.184194,128.224957,8
2375,4315038026,37.19741,128.242433,27
2376,4315038027,37.218503,128.234143,3
2377,4372025021,36.483952,127.718132,54
2378,4372025022,36.478735,127.719561,34
2379,4372025023,36.483053,127.711705,37
2380,4372025024,36.489017,127.716575,13
2381,4372025026,36.457086,127.718396,974
2382,4372025027,36.455459,127.729725,2
2383,4372025028,36.470325,127.735707,26
2384,4372025029,36.478014,127.739114,138
2385,4372025030,36.491722,127.734616,30
2386,4372025040,36.508871,127.720857,1
2387,4372025048,36.497504,127.70161,1
2388,4372031523,36.521628,127.792235,7
2389,4372031524,36.532886,127.783035,44
2390,4372031525,36.544978,127.788615,9
2391,4372031528,36.49601,127.85767,2
2392,4372032525,36.463694,127.805734,24
2393,4372032526,36.457764,127.818056,1
2394,4372032528,36.490009,127.772448,2
2395,4372032529,36.471854,127.770459,3
2396,4372033021,36.433999,127.820253,631
2397,4372033022,36.44554,127.819071,200
2398,4372033023,36.398639,127.787186,51
2399,4372033024,36.387468,127.831619,11
2400,4372033028,36.4355,127.83455,2
2401,4372033029,36.408871,127.816983,23
2402,4372033031,36.382104,127.847514,6
2403,4372033033,36.436453,127.861718,3
2404,4372033034,36.44576,127.842047,1
2405,4372034021,36.433609,127.799659,49
2406,4372034022,36.430207,127.807759,14
2407,4372034023,36.412125,127.773438,55
2408,4372034025,36.444519,127.762156,12
2409,4372034026,36.450406,127.743068,26
2410,4372034027,36.451115,127.793071,3
2411,4372034028,36.418051,127.79647,2
2412,4372034029,36.432739,127.784259,2
2413,4372034032,36.458966,127.759744,2
2414,4372035021,36.397285,127.729571,51
2415,4372035022,36.395695,127.746632,3
2416,4372035023,36.411091,127.739421,33
2417,4372035024,36.423924,127.749214,4
2418,4372035025,36.436494,127.731541,30
2419,4372035027,36.408338,127.760465,5
2420,4372035029,36.429306,127.737344,18
2421,4372035030,36.445737,127.720794,3
2422,4372036021,36.481093,127.683341,9
2423,4372036023,36.472792,127.700893,72
2424,4372036024,36.456196,127.695088,6145
2425,4372036025,36.427226,127.692653,1
2426,4372036031,36.441913,127.69883,4
2427,4372037022,36.453982,127.593312,19
2428,4372037025,36.408435,127.604548,1
2429,4372038521,36.491514,127.596864,1
2430,4372038522,36.500771,127.590945,1
2431,4372038523,36.527169,127.597748,2
2432,4372038527,36.493208,127.605889,3
2433,4372038528,36.47364,127.607529,1
2434,4372038529,36.517508,127.588754,6
2435,4372038531,36.496791,127.616522,1
2436,4372038533,36.472615,127.597361,3
2437,4372038535,36.473847,127.576684,3
2438,4372039021,36.542759,127.675695,106
2439,4372039023,36.590372,127.676977,17
2440,4372039024,36.576859,127.663567,9
2441,4372039031,36.580854,127.660078,2
2442,4372040021,36.551724,127.73169,62
2443,4372040022,36.542582,127.716731,29
2444,4372040023,36.548161,127.741641,46
2445,4372040024,36.575156,127.770672,2
2446,4372040026,36.565413,127.746323,13
2447,4372040027,36.580764,127.732166,25
2448,4372040028,36.599422,127.721615,17
2449,4372040029,36.543077,127.729835,44
2450,4372040038,36.567602,127.695836,8
2451,4373025028,36.304239,127.594656,1
2452,4373025029,36.288247,127.599021,37
2453,4373025030,36.282051,127.583155,129
2454,4373025031,36.263169,127.586663,25
2455,4373025032,36.270421,127.573761,40
2456,4373025033,36.286359,127.56652,3
2457,4373025037,36.296555,127.579146,14
2458,4373031021,36.284737,127.61592,6076
2459,4373031022,36.270688,127.608616,108
2460,4373031024,36.290278,127.636239,5
2461,4373031027,36.306601,127.628416,1
2462,4373031029,36.307566,127.609126,2
2463,4373032021,36.355491,127.671528,2
2464,4373032023,36.335248,127.686327,3
2465,4373032025,36.367345,127.682521,20
2466,4373032026,36.376366,127.675802,30
2467,4373033021,36.393571,127.657782,2
2468,4373033025,36.411871,127.662589,1
2469,4373033026,36.39385,127.706389,2
2470,4373033030,36.404187,127.642081,6
2471,4373033031,36.427764,127.643302,1
2472,4373034021,36.327187,127.757501,9
2473,4373034023,36.313236,127.737715,3
2474,4373034024,36.309019,127.758373,8
2475,4373034034,36.37625,127.73209,1
2476,4373035021,36.34592,127.791293,1
2477,4373035029,36.326333,127.797683,200
2478,4373035033,36.355067,127.825065,1
2479,4373035038,36.37799,127.786806,1
2480,4373036024,36.231755,127.622929,1
2481,4373036026,36.199835,127.628371,67
2482,4373036030,36.22682,127.634616,1
2483,4373036034,36.248343,127.681884,1
2484,4373036035,36.254327,127.648949,11
2485,4373037021,36.273872,127.529138,8
2486,4373037023,36.261841,127.522561,12
2487,4373037028,36.293781,127.523549,18806
2488,4373037030,36.307212,127.543911,1
2489,4373038023,36.345581,127.522141,1
2490,4373038026,36.340797,127.551701,40
2491,4374025028,36.171847,127.768734,92
2492,4374025033,36.202863,127.818858,1
2493,4374025035,36.182989,127.851193,12
2494,4374025036,36.166464,127.850089,30
2495,4374031021,36.260715,127.829862,211
2496,4374031023,36.244821,127.805336,2
2497,4374031024,36.258858,127.817069,1
2498,4374031026,36.247055,127.780811,63
2499,4374031028,36.262625,127.766639,1
2500,4374031031,36.274776,127.802318,8
2501,4374031038,36.261813,127.838316,155
2502,4374032021,36.230426,127.9104,3
2503,4374033528,36.255404,128.02578,7
2504,4374033529,36.229455,128.003455,1
2505,4374034025,36.176843,127.940228,23
2506,4374034028,36.152032,127.974556,42
2507,4374034029,36.160858,127.977195,1
2508,4374035022,36.161353,127.914472,1
2509,4374035031,36.129118,127.917643,9
2510,4374036034,36.143754,127.746466,58
2511,4374037026,36.039688,127.712905,78
2512,4374038021,36.095166,127.687271,1
2513,4374038025,36.075091,127.653423,7
2514,4374038026,36.103952,127.646598,1
2515,4374039021,36.12242,127.666192,7
2516,4374039022,36.117007,127.684269,28
2517,4374039024,36.152681,127.681363,1
2518,4374039027,36.134809,127.635691,21
2519,4374040021,36.236634,127.72388,1
2520,4374040022,36.240467,127.74649,1
2521,4374040023,36.258556,127.729907,13
2522,4374040026,36.218372,127.699934,30
2523,4374040029,36.174735,127.706969,22
2524,4374040032,36.209246,127.734103,1
2525,4374525021,36.781361,127.584826,4522
2526,4374525025,36.780885,127.580561,69
2527,4374525028,36.781763,127.592552,5
2528,4374525030,36.778589,127.573202,16
2529,4374525031,36.795339,127.562432,2760
2530,4374525032,36.797684,127.577832,27
2531,4374525034,36.789292,127.61359,84
2532,4374525035,36.771755,127.616041,15
2533,4374525037,36.735416,127.623927,17
2534,4374525038,36.718925,127.640255,1
2535,4374525039,36.747453,127.611925,2
2536,4374525040,36.75968,127.599828,2
2537,4374531021,36.809221,127.611999,63011
2538,4374531022,36.821205,127.597812,6240
2539,4374531024,36.833034,127.608329,2004
2540,4374531025,36.833141,127.626661,5402
2541,4374531027,36.802071,127.627795,2
2542,4375025022,36.84934,127.452079,16927
2543,4375025027,36.858436,127.41718,28012
2544,4375025028,36.870924,127.428009,54
2545,4375025030,36.817171,127.406619,2
2546,4375025031,36.827533,127.411049,2
2547,4375025032,36.839243,127.393849,0
2548,4375025033,36.834337,127.37985,3
2549,4375025037,36.876816,127.454233,21
2550,4375025038,36.881287,127.466063,6
2551,4375025039,36.8687,127.476445,1000
2552,4375025040,36.858249,127.48272,1
2553,4375031021,36.898864,127.515428,25
2554,4375031022,36.886532,127.497673,2
2555,4375031024,36.874011,127.493647,20168
2556,4375031027,36.8879,127.530362,0
2557,4375031028,36.88009,127.519859,14010
2558,4375031029,36.927322,127.491234,646
2559,4375031030,36.910819,127.511943,4005
2560,4375031032,36.906844,127.494191,0
2561,4375032021,36.866068,127.565648,12
2562,4375032024,36.841505,127.523413,21
2563,4375032026,36.861073,127.511594,13915
2564,4375032027,36.788947,127.502844,186
2565,4375032028,36.786227,127.550394,92
2566,4375032029,36.783682,127.537732,4
2567,4375032031,36.775078,127.519467,10
2568,4375033021,36.836734,127.449901,4003
2569,4375033022,36.831927,127.466058,0
2570,4375033026,36.774029,127.414531,10029
2571,4375033027,36.784869,127.429733,34
2572,4375033028,36.785253,127.470793,1
2573,4375033029,36.760617,127.443081,310
2574,4375033031,36.805163,127.430594,400
2575,4375034021,36.882132,127.376448,15
2576,4375034023,36.924175,127.356976,87
2577,4375034029,36.871353,127.381684,8
2578,4375035021,36.889162,127.427201,119
2579,4375035022,36.906162,127.440887,9061
2580,4375035024,36.927091,127.440468,53
2581,4375035026,36.893848,127.452961,18359
2582,4375035027,36.903887,127.468884,6401
2583,4375035028,36.918467,127.46532,806
2584,4375035029,36.933515,127.466347,1
2585,4375037021,36.96492,127.439935,3
2586,4375037022,36.971111,127.450759,13
2587,4375037023,36.968653,127.428998,223
2588,4375037025,36.985709,127.410516,3
2589,4376025021,36.8097,127.795466,4
2590,4376025024,36.844459,127.794739,16223
2591,4376025026,36.847455,127.813191,120
2592,4376025027,36.836458,127.829958,30000
2593,4376025028,36.819577,127.823669,19
2594,4376025029,36.813222,127.811175,4
2595,4376025031,36.812164,127.837468,2
2596,4376031022,36.849213,127.852343,10
2597,4376031024,36.861374,127.894574,1
2598,4376031025,36.845776,127.887694,1
2599,4376031026,36.830193,127.876941,24002
2600,4376031027,36.816322,127.888425,22
2601,4376032022,36.853921,127.952051,25901
2602,4376032023,36.858199,127.926252,3
2603,4376032025,36.879936,127.894722,0
2604,4376033021,36.760666,127.996734,1
2605,4376033022,36.767042000000004,127.999928,7
2606,4376033025,36.795581,128.021698,38
2607,4376033027,36.779905,127.977799,1
2608,4376034021,36.786419,127.864735,1
2609,4376034024,36.75042,127.89904,35
2610,4376034027,36.758746,127.836816,8
2611,4376034030,36.795127,127.835296,17
2612,4376035021,36.784353,127.787481,1
2613,4376035022,36.792324,127.771355,3004
2614,4376035029,36.74294,127.81022,1
2615,4376036021,36.660741,127.736217,20008
2616,4376036030,36.66391,127.770493,249
2617,4376036031,36.682186,127.774957,1
2618,4376036034,36.705033,127.748008,3
2619,4376036039,36.74507,127.732189,1
2620,4376036040,36.731821,127.801629,1
2621,4376036047,36.673895,127.859346,33
2622,4376036051,36.652884,127.885584,1
2623,4376037021,36.774348,127.640272,1
2624,4376037022,36.768627,127.633985,403
2625,4376037023,36.750968,127.645634,3
2626,4376037026,36.789166,127.634934,6
2627,4376037030,36.70622,127.728691,12
2628,4376037031,36.764353,127.706458,10
2629,4376039021,36.818735,127.651894,89
2630,4376039022,36.837708,127.659998,517
2631,4376039023,36.846552,127.649703,200
2632,4376039025,36.809022,127.648689,13
2633,4376039026,36.802663,127.692096,20
2634,4376039027,36.799165,127.714591,21
2635,4376040021,36.858953,127.746473,0
2636,4376040023,36.832901,127.763978,0
2637,4376040024,36.832726,127.739167,19
2638,4376040025,36.842191,127.701085,3
2639,4376041021,36.873392,127.851323,1
2640,4376041026,36.93122,127.79855,1
2641,4376041032,36.855951,127.820351,6000
2642,4377025022,36.928202,127.702826,15
2643,4377025023,36.926172,127.725082,2
2644,4377025025,36.95671,127.679548,78
2645,4377025027,36.958452,127.639969,250
2646,4377025030,36.919144,127.642823,3
2647,4377025321,36.992604,127.592625,9
2648,4377025324,36.998289,127.629399,23
2649,4377025325,36.95646,127.600801,2051
2650,4377025326,36.976573,127.587467,16
2651,4377025327,36.965961,127.577096,44
2652,4377025329,36.99285,127.542297,6
2653,4377025330,36.985027,127.527115,110
2654,4377025334,37.04069,127.546897,8
2655,4377025336,36.967106,127.548346,0
2656,4377025339,36.993534,127.571676,1500
2657,4377025341,36.953337,127.55031,103
2658,4377031021,36.926702,127.751555,24
2659,4377031022,36.924113,127.768166,4
2660,4377031023,36.901051,127.775925,15
2661,4377031025,36.890938,127.756985,10
2662,4377031026,36.905148,127.759555,47
2663,4377031027,36.916237,127.748475,2
2664,4377031028,36.901683,127.728762,55
2665,4377031029,36.944514,127.739539,4
2666,4377032021,36.874888,127.646668,8506
2667,4377032022,36.882292,127.656472,0
2668,4377032023,36.875052,127.663013,3003
2669,4377032024,36.89611,127.673714,4008
2670,4377032025,36.90939,127.680696,1
2671,4377032027,36.906468,127.694743,0
2672,4377032030,36.850755,127.625678,10
2673,4377032033,36.892016,127.6337,0
2674,4377033022,36.941938,127.566649,3540
2675,4377033023,36.934823,127.552424,76902
2676,4377033024,36.943305,127.537616,150015
2677,4377033025,36.931259,127.525986,21810
2678,4377033026,36.919562,127.525689,0
2679,4377033027,36.922022,127.538998,20259
2680,4377033029,36.89013,127.56775,15
2681,4377034021,36.967503,127.484701,2
2682,4377034022,36.969291,127.494613,14500
2683,4377034024,36.968675,127.528865,1
2684,4377034025,36.949344,127.524288,6921
2685,4377034026,36.939961,127.508033,22176
2686,4377034027,36.955553,127.493394,6530
2687,4377034028,36.941214,127.480804,51100
2688,4377034029,36.955299,127.469219,1
2689,4377034030,36.956863,127.456136,1
2690,4377034031,36.978023,127.474455,20000
2691,4377035021,37.018859,127.500623,3277
2692,4377035022,37.031403,127.485953,551
2693,4377035024,37.010525,127.479244,31081
2694,4377035025,37.007807,127.45832,0
2695,4377035026,36.995835,127.471665,34502
2696,4377035027,36.984807,127.503351,21948
2697,4377035028,36.999601,127.507482,205
2698,4377035029,37.026698,127.521672,2
2699,4377035030,37.035694,127.534272,0
2700,4377035031,37.049053,127.522277,0
2701,4377035032,37.038449,127.501998,12
2702,4377036021,37.036865,127.608352,3853
2703,4377036022,37.027578,127.600446,706
2704,4377036024,37.03063,127.567931,1
2705,4377036025,37.043495,127.592236,5011
2706,4377036027,37.062801,127.580234,1
2707,4377036029,37.052609,127.609871,12400
2708,4377037021,37.108829,127.6447,4
2709,4377037022,37.08498,127.623457,7
2710,4377037023,37.076124,127.613693,8002
2711,4377037024,37.06638,127.64236,25500
2712,4377037027,37.102869,127.678471,6
2713,4377037028,37.114793,127.6969,0
2714,4377037030,37.124832,127.668373,2
2715,4377037031,37.121566,127.63935,3805
2716,4377037032,37.143988,127.641335,0
2717,4380025026,36.98045,128.368193,12
2718,4380025032,36.944724,128.389,1
2719,4380025033,36.958619,128.409934,2
2720,4380025321,37.019044,128.327441,3
2721,4380025325,37.037164,128.340048,4
2722,4380025332,37.070387,128.282015,1
2723,4380031021,36.923084,128.352375,1
2724,4380031023,36.921743,128.364639,1
2725,4380031039,36.868807,128.374515,180
2726,4380031047,36.832036,128.370331,1
2727,4380032021,37.02155,128.391241,11
2728,4380032023,37.027299,128.361483,1
2729,4380032025,37.000966,128.419288,7
2730,4380032026,36.989847,128.443266,1
2731,4380032027,37.028896,128.452285,2
2732,4380032028,37.0596,128.428081,6
2733,4380033021,37.082684,128.487365,5
2734,4380033022,37.072451,128.487479,3011
2735,4380033023,37.049802,128.506003,4
2736,4380033029,37.144844,128.386684,11
2737,4380033032,37.1012,128.396411,13
2738,4380033034,37.088598,128.442553,3
2739,4380034021,37.105759,128.355548,12
2740,4380034022,37.096689,128.324859,6
2741,4380034027,37.057917,128.378108,7
2742,4380034028,37.070168,128.380696,2082
2743,4380035021,36.940364,128.300749,34
2744,4380035027,36.995798,128.285324,6
2745,4380035030,37.032741,128.261717,3
2746,4380035031,37.05628,128.254936,3
2747,4380036024,36.935316,128.314375,1
2748,4380036030,36.903276,128.249295,1
2749,4380036034,36.911214,128.310644,1
2750,4413110800,36.796039,127.164619,8
2751,4413111100,36.782352,127.155737,1839
2752,4413111600,36.777132,127.129109,0
2753,4413125026,36.833685,127.224074,2000
2754,4413125029,36.766449,127.23507,15
2755,4413125031,36.79369,127.194825,45
2756,4413125033,36.772637,127.205951,6
2757,4413125034,36.762262,127.208681,6
2758,4413125035,36.767036,127.184988,3
2759,4413125038,36.737268,127.171741,22
2760,4413131021,36.72048,127.118827,9000
2761,4413131022,36.729171,127.140994,40000
2762,4413131023,36.740394,127.153504,1
2763,4413131024,36.744213,127.139498,36
2764,4413131025,36.755897,127.122459,115
2765,4413131027,36.739551,127.10767,31432
2766,4413131028,36.731214,127.116143,94445
2767,4413132022,36.666053,127.076307,4500
2768,4413132023,36.691745,127.075239,37400
2769,4413132025,36.707824,127.105428,0
2770,4413133022,36.770558,127.262349,188
2771,4413133023,36.783458,127.264951,8
2772,4413133025,36.80815,127.274326,11
2773,4413133029,36.84723,127.265441,2
2774,4413133032,36.868597,127.270048,4858
2775,4413133033,36.873226,127.289369,65
2776,4413134021,36.721661,127.243301,0
2777,4413134022,36.712545,127.255603,42
2778,4413134023,36.728922,127.232345,629
2779,4413134025,36.73927,127.222326,201
2780,4413134026,36.751496,127.214849,7
2781,4413134027,36.745605,127.237798,104
2782,4413134028,36.735628,127.253813,1
2783,4413134029,36.751483,127.259577,56
2784,4413135021,36.731411,127.282437,29
2785,4413135022,36.73761,127.269554,38522
2786,4413135024,36.706354,127.278605,13
2787,4413135025,36.718862,127.292434,4
2788,4413135026,36.743395,127.296232,53
2789,4413136022,36.765542,127.297939,4018
2790,4413136023,36.762431,127.311058,12005
2791,4413136024,36.780411,127.315769,7104
2792,4413136025,36.807469,127.316708,31
2793,4413136026,36.814815,127.330464,1462
2794,4413136027,36.8367,127.317082,314
2795,4413136028,36.75303,127.318501,3
2796,4413136029,36.739905,127.323479,85
2797,4413137021,36.762311,127.33368,10
2798,4413137023,36.776029,127.337475,16917
2799,4413137024,36.791634,127.342741,2
2800,4413137025,36.785081,127.355772,0
2801,4413137026,36.803697,127.353339,0
2802,4413137028,36.795545,127.382444,1
2803,4413310700,36.79883,127.124073,9
2804,4413310900,36.860104,127.136904,54
2805,4413325021,36.919646,127.130472,754
2806,4413325023,36.906813,127.128448,0
2807,4413325024,36.900326,127.106764,248
2808,4413325025,36.920809,127.094221,90
2809,4413325026,36.936942,127.082614,533
2810,4413325027,36.919269,127.113539,28
2811,4413325028,36.928078,127.117864,58
2812,4413325029,36.936505,127.120705,513
2813,4413325030,36.95021,127.12293,10
2814,4413325031,36.95665,127.116019,13
2815,4413325032,36.953406,127.103754,21
2816,4413325034,36.940604,127.140201,15
2817,4413325035,36.945914,127.148366,7
2818,4413325037,36.961705,127.161106,89
2819,4413325038,36.947273,127.166713,166
2820,4413325323,36.893344,127.209572,7
2821,4413325326,36.905369,127.200862,1
2822,4413325621,36.902207,127.164731,2
2823,4413325622,36.899314,127.158168,16
2824,4413325623,36.889646,127.173427,1
2825,4413325624,36.908322,127.178397,11000
2826,4413325625,36.893948,127.138608,0
2827,4413325627,36.888182,127.127227,9
2828,4413325628,36.875502,127.133892,2
2829,4413325629,36.866465,127.131284,3
2830,4413325631,36.879774,127.115077,23
2831,4413325632,36.863541,127.111907,17802
2832,4413325633,36.872833,127.099845,19
2833,4413325634,36.887812,127.09472,5914
2834,4413331027,36.889252,127.236333,1
2835,4413331030,36.908905,127.212369,1
2836,4413331032,36.923364,127.186744,10
2837,4413331034,36.938642,127.177452,16
2838,4413331036,36.935747,127.198144,6
2839,4415010700,36.457129,127.109761,11
2840,4415011100,36.432872,127.092587,1
2841,4415011200,36.423602,127.102753,2
2842,4415011300,36.412212,127.091955,1
2843,4415011400,36.407238,127.112291,2
2844,4415011500,36.42812,127.147738,3
2845,4415011700,36.435666,127.17312,15
2846,4415011900,36.467735,127.156832,3
2847,4415012300,36.491105,127.1095,526
2848,4415012400,36.436219,127.069717,7
2849,4415012600,36.486041,127.167942,34
2850,4415025021,36.5467,126.94457,2
2851,4415025023,36.554962,126.951523,15
2852,4415025024,36.553289,126.961498,36
2853,4415025025,36.563858,126.940963,39
2854,4415025026,36.57213,126.966346,9
2855,4415025029,36.609119,126.949742,4
2856,4415025030,36.579348,126.987646,3
2857,4415025032,36.60848,126.993298,1
2858,4415025033,36.618737,126.975841,39
2859,4415025035,36.639147,126.993245,93
2860,4415025038,36.537808,126.953667,3471
2861,4415031021,36.361517,127.06225,32
2862,4415031022,36.419049,127.065593,23
2863,4415031024,36.397639,127.062033,121
2864,4415031025,36.391288,127.082715,2
2865,4415031027,36.374059,127.103421,1
2866,4415031028,36.38346,127.068377,24
2867,4415031029,36.372851,127.078955,14
2868,4415031034,36.346733,127.090819,23
2869,4415031037,36.330762,127.092829,3
2870,4415032021,36.330804,127.032765,160
2871,4415032022,36.329532,127.064043,13206
2872,4415032024,36.308919,127.063339,24
2873,4415032025,36.298317,127.053914,95001
2874,4415032026,36.282803,127.056928,39
2875,4415032027,36.292229,127.037656,2782
2876,4415032028,36.309231,127.002491,2
2877,4415032029,36.321149,127.008903,55002
2878,4415032031,36.336282,127.019575,59
2879,4415032032,36.336115,126.995112,8
2880,4415032033,36.345803,126.998473,700
2881,4415032034,36.349566,127.024284,10
2882,4415033021,36.391562,127.143609,7
2883,4415033022,36.36123,127.141275,3
2884,4415033023,36.37142,127.138725,5
2885,4415033025,36.406262,127.187397,5
2886,4415033026,36.391496,127.179313,37
2887,4415033028,36.356092,127.162176,24
2888,4415033029,36.334657,127.175347,1733
2889,4415033030,36.32229,127.151163,30
2890,4415033031,36.326875,127.136812,25023
2891,4415033032,36.336641,127.143487,1
2892,4415033034,36.327584,127.122998,50
2893,4415033036,36.355631,127.114949,2
2894,4415034021,36.400137,127.251842,1
2895,4415034028,36.422356,127.213757,1
2896,4415036021,36.533951,127.152174,1888
2897,4415036024,36.511192,127.136236,4564
2898,4415036026,36.500461,127.14841,6
2899,4415036027,36.518088,127.166193,107
2900,4415037022,36.532267,127.109712,6600
2901,4415037024,36.552565,127.089918,1
2902,4415037025,36.552068,127.124771,4010
2903,4415037028,36.576523,127.091036,106
2904,4415037030,36.581464,127.116763,1
2905,4415037033,36.60172,127.143741,1
2906,4415037036,36.641843,127.118398,803
2907,4415037039,36.623037,127.082269,1125
2908,4415038021,36.472054,127.05232,72
2909,4415038022,36.476038,127.060094,1
2910,4415038024,36.480865,127.081648,197
2911,4415038025,36.462117,127.094014,83
2912,4415038027,36.484715,127.100431,30038
2913,4415038028,36.503686,127.088023,1
2914,4415038032,36.496731,127.119534,13
2915,4415038034,36.460207,127.043772,5
2916,4415038035,36.448921,127.040876,10
2917,4415038036,36.460415,127.0623,11
2918,4415038037,36.460128,127.003214,314
2919,4415038038,36.439243,127.021197,75
2920,4415038039,36.467796,126.983595,19
2921,4415038042,36.432564,127.050132,4
2922,4415038043,36.458883,127.077491,34
2923,4415039021,36.50322,127.025658,16
2924,4415039022,36.480915,127.0298,33
