,법정동,축종,발생두수(마리)
19535,4882040025,소,1
19536,4617031025,소,2
19537,4782037045,소,3
19538,4782034038,소,1
19539,4480025027,소,2
19540,4479031025,소,1
19541,4792033023,소,7
19542,4723013000,소,2
19543,4889034025,소,2
19544,2920013200,소,3
19545,4122033026,소,4
19546,4723025036,소,1
19547,4889033027,소,2
19548,4723011100,소,1
19549,4311431021,소,1
19550,4157025323,소,1
19551,4159035028,소,2
19552,4372036021,소,2
19553,4372040028,소,1
19554,4617012600,사슴,3
19555,3611038025,소,1
19556,4719025331,소,1
19557,4825034029,닭,1000
19558,4413031025,소,2
19559,4874033032,소,1
19560,4165035021,닭,6
19561,4713037023,소,6
19562,4713011400,소,1
19563,4713038023,소,1
19564,4481033034,소,1
19565,4413035023,소,5
19566,4833025000,닭,20
19567,4273025038,소,5
19568,4729033023,소,1
19569,3171025323,소,1
19570,3171025325,소,1
19571,4148036026,소,2
19572,3020015100,닭,10
19573,4827031022,닭,130
19574,4785031036,소,1
19575,4148025923,소,1
19576,3020015100,닭,10
19577,4833032021,닭,700
19578,4723031027,소,10
19579,4482525323,소,3
19580,4521012100,소,3
19581,4825025028,소,3
19582,4215036000,닭,1
19583,4574032029,소,1
19584,4574031021,소,3
19585,4518032026,소,1
19586,4579038030,소,23
19587,4725012400,소,1
19588,4713033025,소,6
19589,4711334028,소,13
19590,4483025641,소,5
19591,4483025322,소,13
19592,4481038021,소,1
19593,4719025030,소,17
19594,4719033025,소,2
19595,4719025331,소,5
19596,4719033021,소,1
19597,4723038023,소,1
19598,4723037027,소,1
19599,4480025326,소,5
19600,4874025030,소,6
19601,4480036022,소,3
19602,4215036000,닭,1
19603,4476042028,닭,20000
19604,2920013200,소,1
19605,4782037055,돼지,50
19606,4782037055,돼지,10
19607,4579038030,소,8
19608,4148025621,닭,4
19609,4617012600,사슴,2
19610,4684037021,소,6
19611,4782037055,돼지,10
19612,4782037055,돼지,50
19613,4521033029,소,2
19614,4721032021,소,1
19615,4721039024,소,1
19616,4825035023,소,3
19617,4827025324,소,8
19618,4681034021,소,1
19619,4686038021,닭,1172
19620,4825034021,소,1
19621,4686038021,닭,1172
19622,4313033023,소,1
19623,4725035028,소,1
19624,4371042040,소,1
19625,4833033024,메추리,100
19626,4476025021,소,1
19627,4313042022,소,2
19628,4311431024,소,4
19629,3120010700,소,1
19630,4723032021,소,1
19631,4183041027,소,3
19632,4415011400,소,1
19633,4723031031,소,1
19634,4136025628,돼지,2
19635,4413035023,닭,6000
19636,4713038026,소,2
19637,4729012800,닭,14700
19638,4833033025,닭,328
19639,4713025628,소,3
19640,4579034030,소,10
19641,4713038022,소,3
19642,4721025021,소,1
19643,4833033025,닭,328
19644,4713011500,소,1
19645,4713038022,소,2
19646,4729012800,닭,14700
19647,4872037023,소,1
19648,4882041021,소,2
19649,4882041021,소,2
19650,4882043024,소,1
19651,4882043024,소,1
19652,4421036024,소,1
19653,4571025030,소,2
19654,4514037021,소,1
19655,4719025034,소,2
19656,4729031021,소,1
19657,4782032032,소,10
19658,4785036030,소,5
19659,4784032041,소,1
19660,4784032041,소,2
19661,4790031039,소,1
19662,4415031024,소,1
19663,3611036028,소,1
19664,4579040022,소,10
19665,4825034028,소,1
19666,4812131034,소,1
19667,4825035023,소,2
19668,1171010900,오리,1
19669,4315011800,소,1
19670,1171010900,오리,1
19671,2917012500,소,1
19672,4148025323,소,2
19673,4155025024,닭,40
19674,2671025325,닭,27
19675,2635010300,닭,12
19676,4155025024,닭,40
19677,4681035022,소,6
19678,2771034027,닭,4
19679,4683031026,소,8
19680,4827025324,소,3
19681,4833031024,닭,2000
19682,4825034029,닭,1000
19683,4827037023,닭,35
19684,4825033029,닭,11
19685,4833032024,닭,10
19686,4313025026,소,2
19687,4519034021,소,4
19688,4575032000,소,1
19689,2771034027,닭,4
19690,4873031021,소,4
19691,3611038023,소,2
19692,4180031022,소,1
19693,4418036025,소,4
19694,4681031021,소,1
19695,4873025024,소,7
19696,2726012500,닭,20
19697,4683025327,소,2
19698,4723037022,닭,6490
19699,4785025022,닭,89
19700,4313042022,소,16
19701,4521034021,소,1
19702,2726012500,닭,20
19703,4374039022,소,1
19704,4374039021,소,3
19705,4784032043,소,5
19706,4784032041,소,1
19707,4784025022,소,1
19708,4784032041,소,1
19709,4784032043,소,4
19710,4784032040,소,13
19711,4833031024,닭,23
19712,4825025026,닭,14
19713,4615011300,닭,250
19714,4785025022,닭,89
19715,4615011300,닭,250
19716,4615011300,닭,250
19717,2871032000,소,2
19718,4423035029,소,1
19719,2644010100,오리,1
19720,4373031021,닭,3000
19721,4481032021,소,19
19722,4784031039,소,1
19723,4783025022,소,1
19724,4420033021,소,7
19725,4211036022,닭,29
19726,4476044024,소,11
19727,4577032027,닭,700
19728,4775034041,닭,21
19729,4775034041,닭,21
19730,4373031021,닭,3000
19731,4211036022,닭,29
19732,4575033025,소,1
19733,4790031048,소,1
19734,4514035022,닭,700
19735,3171025322,소,2
19736,3171037029,소,3
19737,3171039021,소,1
19738,3171038023,소,3
19739,3171038030,소,1
19740,4481039027,소,1
19741,4521033029,소,3
19742,4521043022,소,10
19743,4833031024,소,1
19744,4825036021,돼지,200
19745,4723031027,소,1
19746,4519033021,소,1
19747,4713038023,소,9
19748,4725034021,소,1
19749,4514035022,닭,1000
19750,4155034035,닭,3800
19751,1121510500,닭,1
19752,4155034035,닭,3800
19753,4518042021,소,1
19754,1121510500,닭,1
19755,4518042023,소,1
19756,4617031025,소,11
19757,4678038023,소,2
19758,4812533027,소,1
19759,4482525323,돼지,3
19760,4482525323,돼지,100
19761,4721032021,닭,2000
19762,4372038527,소,1
19763,4711334021,소,2
19764,4711334028,소,1
19765,2726010200,닭,6
19766,4574033522,소,1
19767,2726010200,닭,6
19768,4482525323,돼지,3
19769,4482525323,돼지,100
19770,4311425328,소,1
19771,4167035023,닭,2500
19772,4521040024,소,5
19773,4719025331,소,1
19774,4833032024,닭,17
19775,4776032034,소,4
19776,4678038024,소,3
19777,4825025029,소,2
19778,4882033025,소,1
19779,4723012300,닭,66
19780,3171034000,닭,104
19781,4723012300,닭,66
19782,4572035021,소,3
19783,4579038026,소,18
19784,4150036021,소,1
19785,4873025029,소,1
19786,4415035027,소,15
19787,4521012400,소,1
19788,4521034030,닭,100
19789,4680025623,소,1
19790,4723031021,소,1
19791,4723033026,소,1
19792,4311425342,소,1
19793,4817035025,소,5
19794,4273025029,소,1
19795,4311431026,소,1
19796,4782032034,소,1
19797,4311425343,소,1
19798,4311425028,소,3
19799,4519033021,소,1
19800,4713037027,소,1
19801,4421032029,소,2
19802,4421037021,소,7
19803,4371040032,소,6
19804,4421032029,소,3
19805,4374525034,소,13
19806,4313025025,소,1
19807,4723031031,소,1
19808,3171037027,소,2
19809,3171037027,소,1
19810,3171036023,소,1
19811,3171036023,소,1
19812,4723031029,소,20
19813,4311425028,소,7
19814,4833031024,소,1
19815,4159032027,소,1
19816,4180025327,소,1
19817,4790034045,소,4
19818,4882043026,소,1
19819,4476032025,소,1
19820,3171025021,소,1
19821,3171025323,소,5
19822,4313042022,소,2
19823,4315025023,소,1
19824,4315011800,소,1
19825,4315038021,소,1
19826,4521012300,소,1
19827,4315038021,소,1
19828,4887036028,소,1
19829,4887040021,소,3
19830,4681034021,소,1
19831,4423035024,오리,22
19832,4374040021,소,1
19833,4790032038,소,1
19834,4122025022,돼지,1
19835,4155041024,돼지,4
19836,4872033025,소,1
19837,4372033023,소,1
19838,4882041021,소,1
19839,4824035025,소,6
19840,4479039027,소,1
19841,4415035022,소,14
19842,4825025029,소,1
19843,2920013300,소,2
19844,4155035027,소,43
19845,4684032021,소,3
19846,4155039022,소,1
19847,4413034022,소,5
19848,4683034024,닭,2795
19849,4128111900,소,7
19850,4683036023,소,2
19851,4887039027,소,1
19852,4874038027,소,10
19853,4713012000,소,5
19854,4521042033,닭,6000
19855,4514044021,닭,2500
19856,4514039026,닭,450
19857,4683034024,닭,2795
19858,4887040021,소,1
19859,4684035023,소,4
19860,4672025029,소,12
19861,4159035028,소,1
19862,4671032028,소,4
19863,4725033033,소,1
19864,4728010900,소,5
19865,4521033025,소,1
19866,4159040022,닭,60
19867,4785037031,소,1
19868,4719025333,소,1
19869,4577037021,소,1
19870,4683036023,소,1
19871,4729034021,소,2
19872,4874025026,소,2
19873,3171036023,소,3
19874,3171036023,소,3
19875,3171040023,소,2
19876,4372039021,소,1
19877,4372034021,소,2
19878,4421025022,소,2
19879,4280031030,소,1
19880,4729034023,소,3
19881,4711334023,소,2
19882,4713037023,소,2
19883,4882041021,소,1
19884,4136025022,소,1
19885,4481025321,소,6
19886,4481032021,소,1
19887,4479039021,소,1
19888,4479039021,소,5
19889,4480034030,소,1
19890,4280031030,소,1
19891,4825034029,소,2
19892,4825034028,소,2
19893,4888038022,소,4
19894,2920013300,소,1
19895,4688025022,소,1
19896,4687037025,소,4
19897,4518033025,닭,66
19898,4521034021,닭,2500
19899,4480031021,사슴,39
19900,4671032028,소,3
19901,4415035024,소,1
19902,4518037022,소,1
19903,4579043031,소,6
19904,4885037024,소,1
19905,4688025022,소,1
19906,4617034029,소,6
19907,4617042021,소,2
19908,4521035029,닭,12000
19909,4521045030,닭,409
19910,4882035024,소,3
19911,4574025031,소,1
19912,4681034028,소,1
19913,4683031022,소,1
19914,3171037023,소,1
19915,4482525322,소,10
19916,4275036024,소,1
19917,4313031021,소,1
19918,4483025322,소,17
19919,4723038031,소,1
19920,4723038034,소,1
19921,4711135021,소,3
19922,4713038027,소,2
19923,4577032021,오리,9000
19924,4518036021,소,5
19925,4782025021,소,1
19926,2771037021,소,4
19927,4571033023,소,1
19928,4476040023,소,1
19929,4825034028,소,23
19930,4311232021,소,2
19931,4687025031,소,16
19932,4686038025,소,34
19933,4483025300,소,5
19934,4311425328,소,1
19935,4311131025,소,2
19936,4715040023,소,21
19937,4729034021,소,1
19938,4785025022,소,3
19939,4477031031,소,1
19940,4872032024,소,2
19941,4136034022,돼지,3
19942,4479034024,소,6
19943,3171039022,소,1
19944,4812131036,소,1
19945,3171031000,소,1
19946,3171036022,소,1
19947,3171033029,소,2
19948,4521040021,소,3
19949,4571031029,소,1
19950,4148010500,소,2
19951,4874031022,소,2
19952,4874032021,소,1
19953,4275033022,소,1
19954,4421025021,소,19
19955,4482525323,소,4
19956,4420041025,소,7
19957,4122036028,닭,209
19958,4122036028,닭,209
19959,4825034028,소,1
19960,4825034028,소,4
19961,4825034029,소,1
19962,4817036025,소,6
19963,4772036028,소,1
19964,4784032056,소,1
19965,4782025022,소,1
19966,4782036028,소,1
19967,4374038025,소,1
19968,4713025623,소,1
19969,4713025922,소,1
19970,3171039022,소,1
19971,3171039025,소,1
19972,3171039022,소,1
19973,3171037028,소,1
19974,4617031025,닭,600
19975,4683033032,닭,57
19976,4521034031,닭,10500
19977,4521034028,닭,30
19978,4521034031,닭,8
19979,4617042021,소,3
19980,4521034031,닭,60
19981,4683033032,닭,57
19982,4687025031,소,8
19983,4159035028,소,7
19984,4521034028,닭,19000
19985,4518034021,오리,8000
19986,4518035021,오리,10000
19987,4159037023,돼지,1
19988,4165035022,돼지,3
19989,4165040022,돼지,4
19990,4315038021,소,1
19991,4521034028,소,14
19992,4521044022,소,10
19993,4372035023,소,3
19994,4711331021,소,11
19995,4165031027,돼지,4
19996,4889043023,소,4
19997,4477033021,소,1
19998,3611038023,소,20
19999,3611038023,소,4
20000,4155034023,소,1
20001,3611038023,소,1
20002,4715044025,소,1
20003,4882037024,소,17
20004,4159032027,소,3
20005,4785025324,소,1
20006,4182034000,소,16
20007,4817036025,소,2
20008,4183041027,소,27
20009,4725025021,소,3
20010,4729037024,소,1
20011,4723031021,소,1
20012,4723031027,소,6
20013,4521033025,소,6
20014,4575041024,소,1
20015,4882041021,소,1
20016,4874033022,소,12
20017,4683037024,소,1
20018,2723013100,소,1
20019,4715040023,소,1
20020,4374036000,소,1
20021,3171038021,소,2
20022,4715040021,소,4
20023,4725042025,소,1
20024,4483031024,소,1
20025,4518035025,오리,5000
20026,4825034021,소,18
20027,4183033028,닭,100
20028,4874033032,소,2
20029,4711334023,소,3
20030,4713025927,소,4
20031,4518035025,오리,5000
20032,4521025022,소,4
20033,3171038000,소,10
20034,4687025021,소,1
20035,4686038025,소,18
20036,4211025000,소,1
20037,4688037021,소,1
20038,4713025331,소,4
20039,4373031021,소,1
20040,4479031025,소,2
20041,4728033024,소,3
20042,5011025025,돼지,1
20043,4418033021,소,3
20044,4572025031,소,4
20045,4477031024,소,1
20046,4713025329,소,4
20047,4687025029,소,1
20048,4827035022,소,1
20049,4729034033,소,1
20050,4723038031,소,1
20051,4521034028,닭,12570
20052,4374036000,소,1
20053,4889033026,소,2
20054,4681035022,소,2
20055,4519038021,닭,2000
20056,4313040023,소,1
20057,4313031021,소,1
20058,4790037041,소,2
20059,4728025032,소,1
20060,4575038023,소,2
20061,4519034021,소,3
20062,4136010600,소,3
20063,4574031021,소,1
20064,4785031036,소,1
20065,4480039032,소,1
20066,4136010600,소,3
20067,4719032025,소,17
20068,4719032021,소,1
20069,4783034030,소,7
20070,3171040021,소,9
20071,4483031021,소,3
20072,4681035022,소,3
20073,4713013200,소,0
20074,4678025027,소,6
20075,4372033023,소,3
20076,4372034021,소,1
20077,4873038021,소,5
20078,4782032033,소,1
20079,4782034049,소,1
20080,4782025328,소,5
20081,4782031036,소,5
20082,4711331021,소,1
20083,4711331021,소,4
20084,4713034021,소,1
20085,4713025929,소,4
20086,4825034028,소,6
20087,4518011400,소,1
20088,4518039022,소,4
20089,4572025031,소,3
20090,4882039000,소,8
20091,4683037024,소,1
20092,2917012500,소,6
20093,4688025023,소,1
20094,4824032027,소,2
20095,4671039023,소,1
20096,4577040021,소,1
20097,1165011100,소,7
20098,4311332025,소,1
20099,4521012200,소,6
20100,4423025031,소,6
20101,4518036021,소,1
20102,4717033021,소,3
20103,4480036026,사슴,25
20104,4521032021,소,3
20105,4521044022,소,3
20106,4311134023,소,1
20107,4678038024,소,17
20108,4476042025,소,4
20109,4413035028,소,2
20110,4420040024,소,10
20111,4481025323,소,1
20112,4518036023,소,10
20113,3611034023,소,2
20114,4825032021,소,3
20115,4825034021,소,8
20116,4687037025,소,1
20117,4684025021,소,31
20118,4313040027,소,17
20119,4729033023,소,6
20120,4723037021,소,1
20121,4723032025,소,1
20122,4782036032,소,1
20123,4782025032,소,2
20124,4782025032,소,7
20125,4882039000,소,6
20126,4783037045,소,1
20127,4719025021,소,1
20128,4782032032,소,2
20129,4723031027,소,1
20130,4723039021,소,1
20131,4873038024,소,1
20132,4571032022,소,3
20133,4885034024,소,1
20134,4886033025,소,1
20135,4423031029,소,1
20136,4372038529,소,2
20137,4713025326,소,6
20138,4481033030,소,2
20139,4275034021,소,2
20140,4773032030,소,1
20141,4713025326,소,10
20142,2771038022,소,1
20143,4313033029,소,1
20144,4683031022,소,1
20145,4683031022,소,1
20146,4683031022,소,3
20147,4680031030,소,1
20148,4678038024,소,4
20149,4311431024,소,1
20150,4480036024,사슴,1
20151,4825032021,소,1
20152,4889043023,소,3
20153,4889043027,소,1
20154,4573034021,소,1
20155,4574031021,소,1
20156,4882042027,소,1
20157,4684025325,소,1
20158,4519033028,소,18
20159,4711334021,소,4
20160,4729037027,소,2
20161,4479031025,소,1
20162,4574035024,소,1
20163,4784035031,소,2
20164,4729025022,소,1
20165,4315033023, ,3
20166,3171025325,소,1
20167,5011025030,돼지,2
20168,4790034045,소,4
20169,4518042021,소,2
20170,4279032000,소,1
20171,4211025000,소,3
20172,4315033023, ,3
20173,4812132025,소,1
20174,4684025021,소,2
20175,4617031025,소,21
20176,4687025321,소,3
20177,4483025641,소,1
20178,4483040022,소,1
20179,4713014400,소,2
20180,4711334023,소,6
20181,4784025027,소,2
20182,4713038021,소,5
20183,4521010600,소,3
20184,4775032038,소,1
20185,4136036023,소,1
20186,4873039000,소,1
20187,4377035021,소,1
20188,4476032025,소,11
20189,4574031021,소,3
20190,4272031031,소,2
20191,4790037045,소,3
20192,4476040022,소,1
20193,4713025323,소,1
20194,4790037059,소,1
20195,4729031021,소,1
20196,4476031025,소,1
20197,4725037025,소,1
20198,4729034033,소,5
20199,4711335024,소,1
20200,4790031039,소,3
20201,4571039000,소,2
20202,4519031000,닭,2000
20203,4371040021,소,5
20204,4311431024,소,2
20205,4311431024,소,12
20206,4311431021,소,3
20207,4311431021,소,1
20208,4717035021,소,3
20209,4827037024,소,1
20210,4518044024,소,3
20211,4889042023,소,1
20212,4887033021,소,1
20213,4719025034,소,3
20214,4723033021,소,1
20215,4782032034,소,12
20216,4155039026,소,1
20217,4711325021,소,1
20218,4775031031,소,1
20219,4518036023,소,1
20220,4711334023,소,6
20221,4775037048,소,2
20222,4377025022,소,1
20223,4514032025,소,1
20224,4729034021,소,1
20225,4518036026,소,1
20226,4518036023,소,1
20227,4617031025,소,6
20228,4521012000,소,1
20229,4165041000,소,8
20230,4775034041,소,1
20231,4159035000,소,33
20232,4833034027,소,1
20233,4122025627,소,1
20234,4688039022,소,1
20235,4413035021,소,1
20236,4717025025,소,1
20237,4783032031,소,1
20238,4782025322,소,5
20239,4888036021,소,3
20240,4215037023,소,1
20241,4159035028,소,4
20242,4684037021,소,7
20243,4413035023,소,6
20244,4521033029,소,3
20245,4725031021,소,3
20246,4713033025,소,1
20247,4713025326,소,12
20248,4713014200,소,1
20249,4713038022,소,14
20250,4713038022,소,1
20251,4817039024,소,1
20252,4723012600,돼지,1
20253,4782025322,소,1
20254,4723025029,소,4
20255,4783034033,소,1
20256,4783025022,소,6
20257,4575035523,소,1
20258,4577040030,소,2
20259,4723012600,돼지,1
20260,4683037024,소,1
20261,4514035022,소,3
20262,4479035022,소,8
20263,4580035027,소,7
20264,4483025322,소,10
20265,4729034029,소,10
20266,4783033036,소,1
20267,4413133033,소,1
20268,4413025322,소,1
20269,4790025024,소,6
20270,4518042023,소,10
20271,4717037021,소,3
20272,4717013400,소,1
20273,4874025026,소,1
20274,4713025329,소,2
20275,4713025623,소,1
20276,4713011500,소,1
20277,4518036023,소,12
20278,4518036023,소,2
20279,4825033023,소,2
20280,4480035029,소,2
20281,4479033021,소,5
20282,4479032031,소,1
20283,4518036023,소,12
20284,4684025023,소,5
20285,3171025025,소,3
20286,3171040023,소,1
20287,4476044024,소,5
20288,4421032029,소,4
20289,4882041021,소,1
20290,4313025026,소,6
20291,4421032029,소,6
20292,3171025026,소,2
20293,3171037027,소,3
20294,4817036025,소,1
20295,4136025022,소,1
20296,4678037028,소,1
20297,4873031021,소,1
20298,4729034023,소,3
20299,4729034021,소,4
20300,4887025023,소,2
20301,4688031027,소,5
20302,4421025021,소,3
20303,4715040023,소,4
20304,4521012100,소,4
20305,4483025322,소,3
20306,4514037021,소,6
20307,4728010800,소,15
20308,4684032021,소,9
20309,4889043027,소,2
20310,4833032027,돼지,15
20311,4514037023,닭,3000
20312,4311132021,소,1
20313,4713025326,소,3
20314,4713033033,소,1
20315,4713013800,소,2
20316,4719031022,소,1
20317,4719034023,소,3
20318,4150036021,소,1
20319,4315031023,소,1
20320,4519033021,소,7
20321,2920013200,소,6
20322,4150036021,소,4
20323,4150036021,소,1
20324,4873025024,소,3
20325,4315011900,소,1
20326,4889044023,소,2
20327,4782025021,소,1
20328,4679036026,소,6
20329,4476040023,소,1
20330,4827038028,소,1
20331,4827032025,소,1
20332,4825034022,소,1
20333,4678038023,소,1
20334,4782036030,소,2
20335,4783025021,소,6
20336,4521044027,닭,2000
20337,4723031027,소,7
20338,4420035026,소,3
20339,4183039526,소,10
20340,5013032024, ,2
20341,4684035023,소,1
20342,4682025023,소,1
20343,4680033021,소,2
20344,4480034021,소,1
20345,4521033029,소,7
20346,4825034021,소,9
20347,3171025323,소,1
20348,3171038021,소,7
20349,4617043022,소,9
20350,4415040034,소,2
20351,4415038025,소,6
20352,4415038035,소,2
20353,4711334026,소,1
20354,4713012000,소,8
20355,4785031043,소,1
20356,4784025024,소,1
20357,4481033022,소,8
20358,4882040021,소,1
20359,4713031022,소,4
20360,4678038024,소,49
20361,4717025034,소,1
20362,4482525323,소,5
20363,4713025623,소,3
20364,4713038023,소,1
20365,4713025328,소,3
20366,4874038027,소,3
20367,4167035021,소,3
20368,2920013200,소,3
20369,4572035021,소,1
20370,4575037021,소,1
20371,4575031021,소,1
20372,4372038529,소,1
20373,4617038021,돼지,24
20374,4372035023,소,3
20375,4521012400,소,1
20376,4723040021,소,2
20377,4572038021,소,3
20378,4723031028,소,3
20379,4783037045,소,4
20380,4728025032,소,1
20381,4723031027,소,1
20382,4521040024,소,16
20383,4889034025,소,3
20384,4128111900,소,5
20385,4825035023,소,11
20386,4721036022,소,4
20387,4679035027,소,1
20388,4679041021,소,1
20389,4825034021,소,7
20390,4711334021,소,1
20391,4128111900,소,1
20392,4889043023,소,12
20393,4415039021,소,5
20394,4483035021,소,1
20395,4687037025,소,2
20396,4617034029,소,5
20397,4617034029,소,2
20398,4617034029,소,2
20399,4617034029,소,4
20400,4678038024,소,1
20401,4311431023,소,1
20402,3611031023,소,1
20403,4772031025,소,1
20404,4571037022,소,4
20405,4725042025,소,1
20406,4776035037,소,1
20407,4483025300,소,1
20408,4518042023,소,7
20409,4579032026,소,1
20410,4885034021,소,1
20411,4873036021,소,1
20412,4889033027,소,4
20413,4313031032,돼지,2
20414,4574032029,소,1
20415,4482533021,소,1
20416,4313031032,돼지,2
20417,4721035031,소,5
20418,4480031021,사슴,34
20419,4476040023,소,2
20420,4413034022,소,2
20421,4415035022,소,9
20422,4575041024,소,1
20423,4825034028,소,5
20424,4825035023,소,2
20425,4691040000,소,14
20426,3171036021,소,5
20427,4182034000,소,11
20428,4687037025,소,1
20429,3171039021,소,1
20430,4481036028,산양,13
20431,4575037035,소,3
20432,4687037025,소,1
20433,3171037022,소,2
20434,4418033021,소,1
20435,4479025022,소,2
20436,4684034021,소,1
20437,4148026200,소,10
20438,4723038023,소,1
20439,4617034029,소,1
20440,4571025030,소,7
20441,4574032024,소,1
20442,4480039023,소,1
20443,4421025022,소,7
20444,4483025026,소,1
20445,4415038027,소,9
20446,4711334021,소,2
20447,4518044021,소,1
20448,4715040023,소,10
20449,4579032026,소,35
20450,4580025029,소,6
20451,4521042028,소,2
20452,4816031025,소,3
20453,4372040021,소,4
20454,4415035024,소,1
20455,4521033025,소,2
20456,4421010900,소,2
20457,4713035022,소,12
20458,4519034021,소,13
20459,4678025027,소,14
20460,4577032031,소,5
20461,4671040021,소,1
20462,4686038026,소,6
20463,4518039025,닭,1000
20464,4874033022,소,1
20465,4311431030,소,7
20466,4889033030,소,10
20467,2920017600,소,2
20468,4163025025,소,1
20469,2920013200,소,1
20470,4785025322,소,1
20471,4783032031,소,3
20472,4715040021,소,6
20473,2917012500,소,1
20474,4680037021,소,1
20475,4816031025,소,1
20476,4725025021,소,2
20477,4519047021,소,1
20478,2771038021,소,2
20479,4579031021,소,2
20480,4273025032,소,2
20481,4273034026,소,1
20482,4150036021,소,14
20483,4617034029,소,2
20484,4691040000,소,2
20485,4479032021,소,1
20486,4372033021,소,3
20487,3171036023,소,1
20488,3171037027,소,5
20489,4687037025,소,2
20490,4671025030,소,1
20491,4476042025,소,1
20492,4678025025,소,1
20493,3171025025,소,1
20494,4782032033,소,1
20495,4686025029,소,4
20496,4313035022,돼지,3
20497,4483025641,소,15
20498,4313035022,돼지,3
20499,4421032029,소,1
20500,4315011500,소,2
20501,4315034000,소,1
20502,4415031024,소,3
20503,3611036032,소,12
20504,4617043025,닭,300
20505,4684037023,소,1
20506,4315038021,소,3
20507,4688034027,소,1
20508,4420037021,소,1
20509,4713025331,소,3
20510,2920013200,소,1
20511,4420038026,소,3
20512,4686033021,소,15
20513,4421040022,소,1
20514,4481036028,사슴,38
20515,4717025025,소,1
20516,4481036028,사슴,38
20517,4713025329,소,4
20518,4713035025,소,5
20519,4713025326,소,3
20520,4792031021,소,4
20521,4773043030,소,1
20522,4723012300,소,4
20523,4723012200,소,1
20524,4729031023,소,13
20525,4711125322,소,1
20526,4711331023,소,1
20527,4713033027,소,1
20528,4711331021,소,7
20529,4713025929,소,1
20530,4713034022,소,1
20531,4514037026,소,2
20532,4418034028,소,1
20533,4480039027,소,1
20534,4148026223,소,15
20535,4889043023,소,12
20536,4148026223,소,8
20537,4686033021,소,7
20538,4889032028,소,16
20539,4213025022,소,1
20540,4671025030,소,1
20541,4874036021,소,3
20542,4686025029,소,1
20543,4671034028,소,1
20544,4686033021,소,1
20545,4313025025,소,8
20546,4313012500,소,1
20547,4678038021,소,1
20548,4572036021,소,1
20549,4715037024,사슴,15
20550,4683031022,소,9
20551,4683031022,소,1
20552,4683031022,소,6
20553,4683031022,소,5
20554,4683031026,소,7
20555,4683031026,소,9
20556,4372036023,소,4
20557,4476036025,소,1
20558,4148025622,소,6
20559,4713025326,소,1
20560,4713037021,소,3
20561,4686033021,소,3
20562,4688025023,소,1
20563,4687037025,소,3
20564,4688034027,소,2
20565,3020010700,소,1
20566,4782036028,소,1
20567,4888025027,소,3
20568,4715040023,소,1
20569,3611038025,소,1
20570,4775037048,소,1
20571,4376040024,소,1
20572,3611036028,소,19
20573,4683033023,소,2
20574,4518037022,닭,10000
20575,4717033021,소,2
20576,4688037021,소,2
20577,4782036032,소,1
20578,4684025026,소,1
20579,4728031021,소,24
20580,4728032032,소,3
20581,4790034045,소,1
20582,4678038021,소,1
20583,4479025025,소,1
20584,4783025021,소,11
20585,4783033035,소,1
20586,4579040024,소,2
20587,4713036024,소,1
20588,4413133023,소,8
20589,3171037027,소,4
20590,4783031034,돼지,2
20591,4521040021,소,25
20592,4825034021,소,3
20593,4380033032,소,1
20594,4481040026,소,11
20595,4683031022,소,1
20596,4713025621,소,14
20597,4725032021,소,2
20598,4888040025,소,8
20599,4713013200,소,1
20600,4683033023,소,4
20601,4479025025,소,1
20602,4479035022,소,16
20603,4783031034,돼지,2
20604,4792037024,소,8
20605,4729034021,소,3
20606,4729034029,소,13
20607,4723040021,소,4
20608,4713033025,소,1
20609,4715011300,소,1
20610,4888035021,소,5
20611,4688037021,소,1
20612,4687037025,소,4
20613,4148026223,소,2
20614,4577035021,소,1
20615,4723012200,소,1
20616,4514025000,닭,2000
20617,4479025025,소,30
20618,4479039027,소,11
20619,4476040023,소,1
20620,4514038024,소,1
20621,2871037027,소,1
20622,4683025324,소,12
20623,4479033024,소,2
20624,4571039023,소,2
20625,4686036021,소,2
20626,4376033000,소,2
20627,4481033030,소,1
20628,4729037027,소,3
20629,4418034025,사슴,6
20630,4723031024,소,6
20631,4483031024,소,1
20632,4373025000,소,1
20633,4374036000,소,1
20634,4872033025,소,2
20635,4713012000,소,5
20636,4481036028,사슴,1
20637,4423035029,소,3
20638,4136025022,소,6
20639,4886033022,소,2
20640,4784025022,소,2
20641,3171040025,소,2
20642,3171036023,소,1
20643,4729025332,소,5
20644,2714012300,소,3
20645,4873033023,소,1
20646,4514035022,소,1
20647,4575031021,소,1
20648,4790038026,소,1
20649,4373025000,소,3
20650,4374038000,소,1
20651,4373025000,소,3
20652,5011025628, ,1
20653,4725034021,소,1
20654,4514035021,소,1
20655,4518044023,소,3
20656,4681039022,소,3
20657,4155033021,소,1
20658,4784025024,소,2
20659,4521032021,소,1
20660,4690025025,소,1
20661,4518041022,닭,1000
20662,4521044022,소,2
20663,4686036021,소,1
20664,4376033000,소,2
20665,4681039022,소,2
20666,4579036021,소,1
20667,4889040021,소,3
20668,4711325047,소,5
20669,4713036021,소,1
20670,4713025927,소,5
20671,4713033029,소,4
20672,4719035021,소,4
20673,4785033041,소,5
20674,4679039021,소,2
20675,4723033024,소,1
20676,4792031021,소,3
20677,4480038023,소,1
20678,4483025322,소,25
20679,4514041023,돼지,2
20680,4155032026,소,1
